"","status_id","created_at","text","source","is_quote","is_retweet","retweet_count","favorite_count","quoted_name"
"ArianaGrande.3033","859874168937955328",2017-05-03 20:55:52,"yikes 💛💛💛💛 a squad 🌙✨🌛 https://t.co/svCLqiTsRu","Twitter for iPhone",TRUE,FALSE,6235,27141,"Victoria Monét"
"ArianaGrande.3034","859861807778811904",2017-05-03 20:06:45,"See you very soon, Europe 💛🌛✨ I love you","Twitter for iPhone",FALSE,FALSE,14092,49911,NA
"ArianaGrande.3035","859860202501267456",2017-05-03 20:00:22,"!!!! https://t.co/KTfwIRDFS6","Twitter for iPhone",FALSE,FALSE,5557,25157,NA
"ArianaGrande.3036","858749064753496064",2017-04-30 18:25:06,".@radiodisney !!! thank you my babies !!! I love youuu","Twitter for iPhone",FALSE,FALSE,8054,31596,NA
"ArianaGrande.3037","858218692655681536",2017-04-29 07:17:35,".@lizgillies https://t.co/o3wB2Zy0FA","Instagram",FALSE,FALSE,5245,24100,NA
"ArianaGrande.3038","858199641883586561",2017-04-29 06:01:53,"🏹 ♡ 
thank you for having me sing tonight @yael @scooterbraun #FuckCancer ♡ Honored to be there… https://t.co/MeWy8QeFFC","Instagram",FALSE,FALSE,5886,24974,NA
"ArianaGrande.3039","858109961775087616",2017-04-29 00:05:32,"! https://t.co/t9ufphyYBS","Twitter for iPhone",TRUE,FALSE,8616,33017,"cashmere cat!!!!!"
"ArianaGrande.3040","858062110659661826",2017-04-28 20:55:23,"""bye"" https://t.co/UhkS7ANHjJ","Instagram",FALSE,FALSE,5614,26195,NA
"ArianaGrande.3041","858061525398847488",2017-04-28 20:53:04,"omg https://t.co/Bb9B7kZzOE","Twitter for iPhone",FALSE,FALSE,15653,74291,NA
"ArianaGrande.3042","858011409082327041",2017-04-28 17:33:55,"Brazil, Australia &amp; New Zealand, tickets are on sale now ✉️ https://t.co/Ujnj08hQlj","Twitter for iPhone",FALSE,FALSE,7355,28825,NA
"ArianaGrande.3043","857811153556168704",2017-04-28 04:18:11,"#Quit 🏹 ♡ 
https://t.co/EHKjoHtyso 
@CASHMERECAT","Twitter for iPhone",FALSE,FALSE,15124,43528,NA
"ArianaGrande.3044","857792903887835136",2017-04-28 03:05:39,"🐱's album is out! Congrats @CASHMERECAT and thank you for having me 🙏🏼 Our 3rd song togetha #Quit out now: https://t.co/WoZ7ThQQuo ♡","Twitter for iPhone",FALSE,FALSE,9529,27806,NA
"ArianaGrande.3045","857791876073635841",2017-04-28 03:01:34,"@LizGillies @MattBennett 🐀","Twitter for iPhone",FALSE,FALSE,2100,6585,NA
"ArianaGrande.3046","857098028406247426",2017-04-26 05:04:28,"🐱 x 🌙🌑 @cashmerecat 😌🙏🏼✨ https://t.co/bck2cxiAAl","Twitter for iPhone",FALSE,FALSE,14312,46760,NA
"ArianaGrande.3047","857093869900619776",2017-04-26 04:47:57,"🐱 x 🌙🌑 @cashmerecat 😌🙏🏼✨ https://t.co/dH8Td1TGoK","Instagram",FALSE,FALSE,6004,24186,NA
"ArianaGrande.3048","856726214953717761",2017-04-25 04:27:01,"@rosesabeI i'm here / not going anywhere. i'm sure i'll see you someday &amp; i love you too.","Twitter for iPhone",FALSE,FALSE,1527,5698,NA
"ArianaGrande.3049","856725143250280448",2017-04-25 04:22:45,"@bidazzledariana sweeetest","Twitter for iPhone",FALSE,FALSE,1002,4344,NA
"ArianaGrande.3050","856724220448874496",2017-04-25 04:19:05,"@glenmonstere i love you","Twitter for iPhone",FALSE,FALSE,1027,4355,NA
"ArianaGrande.3051","856723518808932352",2017-04-25 04:16:18,"@buterathotty love you","Twitter for iPhone",FALSE,FALSE,950,4115,NA
"ArianaGrande.3052","856722640689549312",2017-04-25 04:12:49,"@dickbicyIes adore you back","Twitter for iPhone",FALSE,FALSE,937,4166,NA
"ArianaGrande.3053","856722364041580544",2017-04-25 04:11:43,"@loyaIgrande hello","Twitter for iPhone",FALSE,FALSE,853,3824,NA
"ArianaGrande.3054","856721466263347201",2017-04-25 04:08:09,"@alIyourfault 👋🏼😌","Twitter for iPhone",FALSE,FALSE,827,3701,NA
"ArianaGrande.3055","856720609916502016",2017-04-25 04:04:45,"@forversjay i do i do","Twitter for iPhone",FALSE,FALSE,828,3720,NA
"ArianaGrande.3056","856720436649799680",2017-04-25 04:04:03,"@bealrightdeluxe each are unique &amp; special &amp; magical to me","Twitter for iPhone",FALSE,FALSE,1030,4212,NA
"ArianaGrande.3057","856720278780387328",2017-04-25 04:03:26,"@controlIa love you more &amp; always will","Twitter for iPhone",FALSE,FALSE,859,3691,NA
"ArianaGrande.3058","856719433837891584",2017-04-25 04:00:04,"@insanitybutera ♡ ♡ ♡","Twitter for iPhone",FALSE,FALSE,909,3803,NA
"ArianaGrande.3059","856718478073409536",2017-04-25 03:56:16,"@intoputh love you more","Twitter for iPhone",FALSE,FALSE,874,3789,NA
"ArianaGrande.3060","856718210128674817",2017-04-25 03:55:13,"@exaltedbutera hello 😌 likewise","Twitter for iPhone",FALSE,FALSE,827,3686,NA
"ArianaGrande.3061","856716805422718978",2017-04-25 03:49:38,"@knewbettewr love you more","Twitter for iPhone",FALSE,FALSE,855,3689,NA
"ArianaGrande.3062","856716336109465600",2017-04-25 03:47:46,"@dangerouslcves it's a special one 💛","Twitter for iPhone",FALSE,FALSE,961,3927,NA
"ArianaGrande.3063","856715057060732928",2017-04-25 03:42:41,"@purposerealest they're coming !! i'm coming !!! i love u","Twitter for iPhone",FALSE,FALSE,1359,5321,NA
"ArianaGrande.3064","856714637345083392",2017-04-25 03:41:01,"@femalebuteras hi i love you more","Twitter for iPhone",FALSE,FALSE,949,4048,NA
"ArianaGrande.3065","856714501004984321",2017-04-25 03:40:28,"@promisegrande_ i'm so grateful &amp; i can't wait to see you","Twitter for iPhone",FALSE,FALSE,1008,4142,NA
"ArianaGrande.3066","856714382817898496",2017-04-25 03:40:00,"@Ietyouonit always","Twitter for iPhone",FALSE,FALSE,980,4132,NA
"ArianaGrande.3067","856714340937760768",2017-04-25 03:39:50,"@arianasriots i'm always here ! loving u","Twitter for iPhone",FALSE,FALSE,1063,4218,NA
"ArianaGrande.3068","856712027993026561",2017-04-25 03:30:39,"love you","Twitter for iPhone",FALSE,FALSE,28901,76360,NA
"ArianaGrande.3069","856622195874963456",2017-04-24 21:33:41,"thought that i was dreeeamin https://t.co/CQPrsSrUAC","Instagram",FALSE,FALSE,6029,25530,NA
"ArianaGrande.3070","856578143532056576",2017-04-24 18:38:38,"sobbed https://t.co/XABaCQuYkS","Instagram",FALSE,FALSE,5225,23685,NA
"ArianaGrande.3071","856577373411659776",2017-04-24 18:35:34,"😌 https://t.co/Z02xyKrXMN","Instagram",FALSE,FALSE,5160,22900,NA
"ArianaGrande.3072","856577286296010754",2017-04-24 18:35:14,"Just posted a photo https://t.co/LERalhT47k","Instagram",FALSE,FALSE,4990,21596,NA
"ArianaGrande.3073","855150773344194560",2017-04-20 20:06:46,"AUS &amp; NZ ✉️#DangerousWomanTour coming to u in September. Pre sale starts April 26th, on sale April 28th at 2pm local https://t.co/TDQ9hkin2s https://t.co/dL61YGY9d5","Twitter for iPhone",FALSE,FALSE,8745,33815,NA
"ArianaGrande.3074","854779760668319745",2017-04-19 19:32:30,"🏹☁️ https://t.co/WBG410pZJi","Twitter for iPhone",TRUE,FALSE,11281,42827,"cashmere cat!!!!!"
"ArianaGrande.3075","854397789224271872",2017-04-18 18:14:41,"Santiago, I'm excited to announce a show at Movistar Arena on July 3rd! On-sale / ticket information coming  soon. Can't wait to see you. ✉️ https://t.co/67auijBTft","Twitter for iPhone",FALSE,FALSE,11030,43776,NA
"ArianaGrande.3076","853456578435063809",2017-04-16 03:54:39,"on a ☁️
• thank you •
🏹 ♡ https://t.co/XhnMe6VQWz","Instagram",FALSE,FALSE,7143,31258,NA
"ArianaGrande.3077","853451330396069888",2017-04-16 03:33:48,"Thankful from the bottom of my heart for a magical first leg of the #dangerouswomantour!
I am… https://t.co/uyGcQ4UupV","Instagram",FALSE,FALSE,7727,31171,NA
"ArianaGrande.3078","853334011795648512",2017-04-15 19:47:37,"🏹 see you tonight 🏹 #dangerouswomantour #onemore @ Orlando, Florida https://t.co/odByzuVSo9","Instagram",FALSE,FALSE,6401,28712,NA
"ArianaGrande.3079","853151255530795008",2017-04-15 07:41:24,"grateful","Twitter for iPhone",FALSE,FALSE,17474,53159,NA
"ArianaGrande.3080","853101498582126593",2017-04-15 04:23:41,"Thank you, Miami. South FL, you have my heart !!! #onemoreshow https://t.co/sjuNQmtYuw","Instagram",FALSE,FALSE,6210,28713,NA
"ArianaGrande.3081","852608779153702912",2017-04-13 19:45:48,"two more #dangerouswomantour @photokohli https://t.co/78wHOufjRk","Instagram",FALSE,FALSE,5475,24108,NA
"ArianaGrande.3082","852364958264430592",2017-04-13 03:36:56,"Thank you, Atlanta ♡ I love you https://t.co/H3hI5hHqci","Instagram",FALSE,FALSE,6288,29759,NA
"ArianaGrande.3083","852281803444555777",2017-04-12 22:06:31,"you're a light https://t.co/rHcd3aWHkZ","Twitter for iPhone",TRUE,FALSE,5105,24828,"Cultura"
"ArianaGrande.3084","852273756944953345",2017-04-12 21:34:32,"gnollers !!! @brilovelife https://t.co/2xlIQoKS4X","Instagram",FALSE,FALSE,4521,20041,NA
"ArianaGrande.3085","852216382435598337",2017-04-12 17:46:33,"@protectmeariana sono così eccitata!!","Twitter for iPhone",FALSE,FALSE,2261,6530,NA
"ArianaGrande.3086","852215562868543488",2017-04-12 17:43:18,"@giorgializari we love you more than you can imagine","Twitter for iPhone",FALSE,FALSE,1161,4402,NA
"ArianaGrande.3087","852215427514212352",2017-04-12 17:42:45,"@onlineboca you're ................ statuesque","Twitter for iPhone",FALSE,FALSE,1002,4218,NA
"ArianaGrande.3088","852214881994629120",2017-04-12 17:40:35,"I love you so much","Twitter for iPhone",FALSE,FALSE,26135,69995,NA
"ArianaGrande.3089","852211975165751296",2017-04-12 17:29:02,"""Duck"" • okkkkrrrr •
We are all beyond grateful for and humbled by this experience! Love you so… https://t.co/se3pPmoivs","Instagram",FALSE,FALSE,5804,25272,NA
"ArianaGrande.3090","852209556956610560",2017-04-12 17:19:26,"hello 3 more shows I'm crying","Twitter for iPhone",FALSE,FALSE,10225,44638,NA
"ArianaGrande.3091","852021216336531461",2017-04-12 04:51:02,"Nola, I love you I love you I love you https://t.co/GWpJiYdnbL","Instagram",FALSE,FALSE,6147,28620,NA
"ArianaGrande.3092","851546819708497921",2017-04-10 21:25:57,"♡ @billboard #BBMAs https://t.co/oXeplVdg2m","Twitter for iPhone",FALSE,FALSE,12879,44062,NA
"ArianaGrande.3093","851525218367569920",2017-04-10 20:00:07,"thank you so much @billboard for the nominations #BBMAs ♡ https://t.co/hRlhc8YpxT","Instagram",FALSE,FALSE,6718,26906,NA
"ArianaGrande.3094","851516293295603713",2017-04-10 19:24:39,"Just posted a photo https://t.co/NYGJoIY5xX","Instagram",FALSE,FALSE,5044,22956,NA
"ArianaGrande.3095","851515684479696896",2017-04-10 19:22:14,"i love you #nationalsiblingday 
we have yet to take a cooler photo together #thesefits… https://t.co/2YlCeT4XM0","Instagram",FALSE,FALSE,5734,24401,NA
"ArianaGrande.3096","851509259300982790",2017-04-10 18:56:42,"São Paulo pre-sale starts April 24th and Rio April 25th at https://t.co/5vGVUJuyN7 and https://t.co/xXlAAU21Dh
#DangerousWomanTour ♡ ♡ ♡ ♡","Twitter for iPhone",FALSE,FALSE,6920,23344,NA
"ArianaGrande.3097","851368566410686464",2017-04-10 09:37:38,"🐇 https://t.co/qxqaXYGgpv","Instagram",FALSE,FALSE,5040,23928,NA
"ArianaGrande.3098","851367065957085184",2017-04-10 09:31:40,"Just posted a video https://t.co/qxqaXYGgpv","Instagram",FALSE,FALSE,4739,22037,NA
"ArianaGrande.3099","851304866689548288",2017-04-10 05:24:31,"Thank you, Dallas ♡ 🙏🏼🌑 #dangerouswomantour @alfredoflores https://t.co/8ef70Mh4LM","Instagram",FALSE,FALSE,5965,26671,NA
"ArianaGrande.3100","850931961526964229",2017-04-09 04:42:43,"Thank you, Houston ♡ 🙏🏼 🌑 https://t.co/vtH4F4p9D3","Instagram",FALSE,FALSE,6635,31864,NA
"ArianaGrande.3101","850214642781634560",2017-04-07 05:12:21,"San Antonio Babes, you are beautiful. I love you. Thank you. 🏹 ♡ https://t.co/MdfpeLmHZx","Instagram",FALSE,FALSE,6653,30146,NA
"ArianaGrande.3102","850029578781327362",2017-04-06 16:56:59,"Just posted a photo https://t.co/q2Uj5KlJlZ","Instagram",FALSE,FALSE,6097,26631,NA
"ArianaGrande.3103","849849771942653952",2017-04-06 05:02:29,"i love you","Twitter for iPhone",FALSE,FALSE,32277,88526,NA
"ArianaGrande.3104","849849457873231873",2017-04-06 05:01:14,"@agbovoxo i love you more 🏹 sweet dreams","Twitter for iPhone",FALSE,FALSE,1235,4952,NA
"ArianaGrande.3105","849848801405927424",2017-04-06 04:58:38,"@arianaenae love you more","Twitter for iPhone",FALSE,FALSE,1052,4471,NA
"ArianaGrande.3106","849848774415577088",2017-04-06 04:58:31,"@Iovemeharder love you","Twitter for iPhone",FALSE,FALSE,995,4311,NA
"ArianaGrande.3107","849848297086996480",2017-04-06 04:56:38,"@AZLIEBER lmao shhh 🙈 i see &amp; love you","Twitter for iPhone",FALSE,FALSE,974,4262,NA
"ArianaGrande.3108","849848193026322437",2017-04-06 04:56:13,"@itschris96 love you","Twitter for iPhone",FALSE,FALSE,904,3827,NA
"ArianaGrande.3109","849848138483585024",2017-04-06 04:56:00,"@grandesprior they're coming my love","Twitter for iPhone",FALSE,FALSE,1091,4149,NA
"ArianaGrande.3110","849847863333056512",2017-04-06 04:54:54,"@sweetestbeer sweet dreams I love you","Twitter for iPhone",FALSE,FALSE,953,3877,NA
"ArianaGrande.3111","849847628137463808",2017-04-06 04:53:58,"@bocapotion 😌😘","Twitter for iPhone",FALSE,FALSE,875,3893,NA
"ArianaGrande.3112","849847409777758209",2017-04-06 04:53:06,"@touchitregui oh wait i didn't see the i love you 😂😩😩 i love you more","Twitter for iPhone",FALSE,FALSE,902,3747,NA
"ArianaGrande.3113","849847337321209856",2017-04-06 04:52:49,"@touchitregui never","Twitter for iPhone",FALSE,FALSE,819,3527,NA
"ArianaGrande.3114","849847074782838784",2017-04-06 04:51:46,"@IntoYouStan love youuuuu","Twitter for iPhone",FALSE,FALSE,860,3565,NA
"ArianaGrande.3115","849846778564407296",2017-04-06 04:50:36,"@dickanye we're working on them i promise 😌","Twitter for iPhone",FALSE,FALSE,1103,4278,NA
"ArianaGrande.3116","849846460048953344",2017-04-06 04:49:20,"@lookgoodright he's so..................... divine","Twitter for iPhone",FALSE,FALSE,863,3589,NA
"ArianaGrande.3117","849846306424193025",2017-04-06 04:48:43,"@grilledhemmings love you","Twitter for iPhone",FALSE,FALSE,809,3348,NA
"ArianaGrande.3118","849846241991307264",2017-04-06 04:48:28,"@slayvocals same","Twitter for iPhone",FALSE,FALSE,805,3309,NA
"ArianaGrande.3119","849846156012212224",2017-04-06 04:48:07,"@soulfullyariana i'm here. always loving you. 😌","Twitter for iPhone",FALSE,FALSE,916,3594,NA
"ArianaGrande.3120","849846053415378944",2017-04-06 04:47:43,"@funsizedariana thank you my love !!!","Twitter for iPhone",FALSE,FALSE,776,3247,NA
"ArianaGrande.3121","849845630042329088",2017-04-06 04:46:02,"@forversjay !!!!","Twitter for iPhone",FALSE,FALSE,836,3597,NA
"ArianaGrande.3122","849845603869884416",2017-04-06 04:45:55,"@bangbangbutera @bemybabyariana smiling","Twitter for iPhone",FALSE,FALSE,777,3145,NA
"ArianaGrande.3123","849845572551012352",2017-04-06 04:45:48,"@okaykolten i know it's sad i want more of you all","Twitter for iPhone",FALSE,FALSE,829,3309,NA
"ArianaGrande.3124","849845491391180800",2017-04-06 04:45:29,"@arigIows me too","Twitter for iPhone",FALSE,FALSE,774,3121,NA
"ArianaGrande.3125","849845077165920256",2017-04-06 04:43:50,"@arianaslegendz see you soon my love","Twitter for iPhone",FALSE,FALSE,904,3796,NA
"ArianaGrande.3126","849844657773301760",2017-04-06 04:42:10,"@promisegrande_ i love you more","Twitter for iPhone",FALSE,FALSE,812,3255,NA
"ArianaGrande.3127","849844617977761794",2017-04-06 04:42:00,"@heartattooed i love youuuu","Twitter for iPhone",FALSE,FALSE,835,3261,NA
"ArianaGrande.3128","849844350209204224",2017-04-06 04:40:57,"@selrianation i love you more","Twitter for iPhone",FALSE,FALSE,1025,4047,NA
"ArianaGrande.3129","849749852795936768",2017-04-05 22:25:27,"🏹 ♡ https://t.co/OIjJICUbcL","Instagram",FALSE,FALSE,5930,25886,NA
"ArianaGrande.3130","849423131404120064",2017-04-05 00:47:10,"🚲🚲
7 more US shows ♡👀
#dangerouswomantour https://t.co/kK69CQx95h","Instagram",FALSE,FALSE,6041,26324,NA
"ArianaGrande.3131","849146944203214848",2017-04-04 06:29:42,"♡ #dangerouswomantour 
@alfredoflores https://t.co/ooyWpM1rGE","Instagram",FALSE,FALSE,5530,23870,NA
"ArianaGrande.3132","849133802861600768",2017-04-04 05:37:29,"Thank you, Denver ♡ 🏹 ☁️ https://t.co/bUSTp7wAIy","Instagram",FALSE,FALSE,5516,25266,NA
"ArianaGrande.3133","849019873887911936",2017-04-03 22:04:46,"""This Is Not A Dab""
by @alfredoflores https://t.co/pSLGdWU9HW","Instagram",FALSE,FALSE,5781,24129,NA
"ArianaGrande.3134","848994648525754368",2017-04-03 20:24:32,"Louca de saudade 🏹♡ Brasil, I am excited to be seeing you soon for two shows in Rio and São Paulo! On sale info coming soon. https://t.co/7DJYBExaVf","Twitter for iPhone",FALSE,FALSE,24562,61618,NA
"ArianaGrande.3135","848696259842125826",2017-04-03 00:38:51,"♡ 🏹🌵 https://t.co/1jAxvUtrAe","Instagram",FALSE,FALSE,5836,25978,NA
"ArianaGrande.3136","848365646576484352",2017-04-02 02:45:06,"♡ 💸 greedy for love ♡💸
(this is from last night not 1993. I am not quite sure why it says my… https://t.co/qGCqbMyAmM","Instagram",FALSE,FALSE,7107,29863,NA
"ArianaGrande.3137","848292209757753344",2017-04-01 21:53:17,"foreva @VICTORIAMONET_ 🏹 https://t.co/hyuyTt7EtG","Instagram",FALSE,FALSE,5304,23230,NA
"ArianaGrande.3138","848119562403016704",2017-04-01 10:27:15,"♡ 🏹☁️ https://t.co/EvC498Frjx","Instagram",FALSE,FALSE,5320,24356,NA
"ArianaGrande.3139","848113217457061889",2017-04-01 10:02:02,"🏹♡ @ Los Angeles, California https://t.co/MPDfMn7T4w","Instagram",FALSE,FALSE,5284,23696,NA
"ArianaGrande.3140","848085286370332673",2017-04-01 08:11:03,"I love you https://t.co/jLHuDOkofF","Instagram",FALSE,FALSE,5631,24845,NA
"ArianaGrande.3141","848083980234743808",2017-04-01 08:05:52,"Los Angeles, I love you w all my heart 🏹♡ https://t.co/7hZv45M2RY","Instagram",FALSE,FALSE,5802,26416,NA
"ArianaGrande.3142","847948245863194624",2017-03-31 23:06:30,"♡ 🏹 https://t.co/PXEd1vN2L0","Instagram",FALSE,FALSE,5645,24475,NA
"ArianaGrande.3143","847717501580345344",2017-03-31 07:49:36,"Heatstroke ♡ 💡@CalvinHarris @Pharrell @youngthug https://t.co/7vjNG8A1Fg","Twitter for iPhone",FALSE,FALSE,9868,28481,NA
"ArianaGrande.3144","847713197284917248",2017-03-31 07:32:30,"Anaheim, I love you. Thank you so much. 🌑♡ https://t.co/SbPbeJtbtt","Instagram",FALSE,FALSE,5241,22563,NA
